trade_id,season,trade_date,gave,received,pick_season,pick_round,pick_number,conditional,pfr_id,pfr_name
1537,2021,2021-03-18,LA,DET,2022,1,32,0,,
1537,2021,2021-03-18,LA,DET,2023,1,6,0,,
1547,2021,2021-03-18,BAL,LV,2022,7,,1,,
1547,2021,2021-03-18,LV,BAL,,,,,OlivJo00,Josh Oliver
1548,2021,2021-03-18,LV,SEA,,,,,JackGa00,Gabe Jackson
1548,2021,2021-03-18,SEA,LV,2021,5,167,0,HobbNa00,Nate Hobbs
1549,2021,2021-03-18,HOU,NE,2022,7,224,0,,
1549,2021,2021-03-18,NE,HOU,,,,,IzzoRy00,Ryan Izzo
1550,2021,2021-03-19,CIN,HOU,,,,,FinlRy00,Ryan Finley
1550,2021,2021-03-19,CIN,HOU,2021,7,233,0,FunkJa00,Jake Funk
1550,2021,2021-03-19,HOU,CIN,2021,6,202,0,EvanCh02,Chris Evans
1551,2021,2021-03-25,ARI,MIN,,,,,ColeMa02,Mason Cole
1551,2021,2021-03-25,MIN,ARI,2021,6,223,0,GowaTa00,Tay Gowan
1552,2021,2021-03-26,MIA,SF,2021,1,3,0,LancTr00,Trey Lance
1552,2021,2021-03-26,SF,MIA,2021,1,12,0,ParsMi00,Micah Parsons
1552,2021,2021-03-26,SF,MIA,2022,1,29,0,,
1552,2021,2021-03-26,SF,MIA,2023,1,29,0,,
1552,2021,2021-03-26,SF,MIA,2022,3,102,0,,
1553,2021,2021-03-26,MIA,PHI,2021,1,12,0,ParsMi00,Micah Parsons
1553,2021,2021-03-26,MIA,PHI,2021,4,123,0,McPhZe00,Zech McPhearson
1553,2021,2021-03-26,MIA,PHI,2022,1,15,0,,
1553,2021,2021-03-26,PHI,MIA,2021,1,6,0,WaddJa00,Jaylen Waddle
1553,2021,2021-03-26,PHI,MIA,2021,5,156,0,LoudIs00,Isaiahh Loudermilk
1554,2021,2021-04-05,CAR,NYJ,2021,6,226,0,SmitTr05,Trey Smith
1554,2021,2021-04-05,CAR,NYJ,2022,2,38,0,,
1554,2021,2021-04-05,CAR,NYJ,2022,4,111,0,,
1554,2021,2021-04-05,NYJ,CAR,,,,,DarnSa00,Sam Darnold
1556,2021,2021-04-22,MIA,WAS,,,,,FlowEr00,Ereck Flowers
1556,2021,2021-04-22,MIA,WAS,2021,7,258,0,MilnDa00,Dax Milne
1556,2021,2021-04-22,WAS,MIA,2021,7,244,0,DoakGe00,Gerrid Doaks
1555,2021,2021-04-23,BAL,KC,,,,,BrowOr00,Orlando Brown Jr.
1555,2021,2021-04-23,BAL,KC,2021,2,58,0,BoltNi00,Nick Bolton
1555,2021,2021-04-23,BAL,KC,2022,6,191,0,,
1555,2021,2021-04-23,KC,BAL,2021,1,31,0,OwehJa00,Jayson Oweh
1555,2021,2021-04-23,KC,BAL,2021,3,94,0,ClevBe00,Ben Cleveland
1555,2021,2021-04-23,KC,BAL,2021,4,136,0,WilsMa04,Marco Wilson
1555,2021,2021-04-23,KC,BAL,2022,5,173,0,,
1557,2021,2021-04-28,CAR,DEN,,,,,BridTe00,Teddy Bridgewater
1557,2021,2021-04-28,DEN,CAR,2021,6,191,0,JackTa02,Tarron Jackson
1558,2021,2021-04-29,DAL,PHI,2021,1,10,0,SmitDe07,DeVonta Smith
1558,2021,2021-04-29,PHI,DAL,2021,1,12,0,ParsMi00,Micah Parsons
1558,2021,2021-04-29,PHI,DAL,2021,3,84,0,GolsCh00,Chauncey Golston
1559,2021,2021-04-29,CHI,NYG,2021,1,20,0,ToneKa00,Kadarius Toney
1559,2021,2021-04-29,CHI,NYG,2021,5,164,0,JohnJa15,Jamar Johnson
1559,2021,2021-04-29,CHI,NYG,2022,1,7,0,,
1559,2021,2021-04-29,CHI,NYG,2022,4,112,0,,
1559,2021,2021-04-29,NYG,CHI,2021,1,11,0,FielJu00,Justin Fields
1560,2021,2021-04-29,MIN,NYJ,2021,1,14,0,VeraAl00,Alijah Vera-Tucker
1560,2021,2021-04-29,MIN,NYJ,2021,4,143,0,GillTy00,Tyree Gillespie
1560,2021,2021-04-29,NYJ,MIN,2021,1,23,0,DarrCh00,Christian Darrisaw
1560,2021,2021-04-29,NYJ,MIN,2021,3,66,0,MondKe00,Kellen Mond
1560,2021,2021-04-29,NYJ,MIN,2021,3,86,0,DaviWy00,Wyatt Davis
1562,2021,2021-04-30,ATL,DEN,2021,2,35,0,WillJa10,Javonte Williams
1562,2021,2021-04-30,ATL,DEN,2021,6,219,0,WillSe00,Seth Williams
1562,2021,2021-04-30,DEN,ATL,2021,2,40,0,GranRi00,Richie Grant
1562,2021,2021-04-30,DEN,ATL,2021,4,114,0,DalmDr00,Drew Dalman
1563,2021,2021-04-30,CIN,NE,2021,2,38,0,BarmCh00,Christian Barmore
1563,2021,2021-04-30,NE,CIN,2021,2,46,0,CarmJa00,Jackson Carman
1563,2021,2021-04-30,NE,CIN,2021,4,122,0,ShelTy00,Tyler Shelvin
1563,2021,2021-04-30,NE,CIN,2021,4,139,0,SmitDA03,D'Ante Smith
1564,2021,2021-04-30,CAR,CHI,2021,2,39,0,JenkTe00,Teven Jenkins
1564,2021,2021-04-30,CAR,CHI,2021,5,151,0,BoroLa00,Larry Borom
1564,2021,2021-04-30,CHI,CAR,2021,2,52,0,OwusJe00,Jeremiah Owusu-Koramoah
1564,2021,2021-04-30,CHI,CAR,2021,3,83,0,TremTo00,Tommy Tremble
1564,2021,2021-04-30,CHI,CAR,2021,6,204,0,SmitSh03,Shi Smith
1565,2021,2021-04-30,MIA,NYG,2021,2,50,0,OjulAz00,Azeez Ojulari
1565,2021,2021-04-30,MIA,NYG,2022,3,81,0,,
1565,2021,2021-04-30,NYG,MIA,2021,2,42,0,EichLi00,Liam Eichenberg
1566,2021,2021-04-30,LV,SF,2021,2,48,0,BankAa00,Aaron Banks
1566,2021,2021-04-30,LV,SF,2021,4,121,0,SmitJo03,Jordan Smith
1566,2021,2021-04-30,SF,LV,2021,2,43,0,MoehTr00,Trevon Moehrig
1566,2021,2021-04-30,SF,LV,2021,7,230,0,MorrJi00,Jimmy Morrissey
1567,2021,2021-04-30,CAR,CLE,2021,2,52,0,OwusJe00,Jeremiah Owusu-Koramoah
1567,2021,2021-04-30,CAR,CLE,2021,4,113,0,BarnDe02,Derrick Barnes
1567,2021,2021-04-30,CLE,CAR,2021,2,59,0,MarsTe00,Terrace Marshall Jr.
1567,2021,2021-04-30,CLE,CAR,2021,3,89,0,CollNi00,Nico Collins
1568,2021,2021-04-30,CAR,PHI,2021,3,73,0,WillMi08,Milton Williams
1568,2021,2021-04-30,CAR,PHI,2021,6,191,0,JackTa02,Tarron Jackson
1568,2021,2021-04-30,PHI,CAR,2021,3,70,0,ChriBr00,Brady Christensen
1569,2021,2021-04-30,DEN,NYG,2021,3,71,0,RobiAa00,Aaron Robinson
1569,2021,2021-04-30,NYG,DEN,2021,3,76,0,AdebPa00,Paulson Adebo
1569,2021,2021-04-30,NYG,DEN,2021,5,164,0,JohnJa15,Jamar Johnson
1570,2021,2021-04-30,DEN,NO,2021,3,76,0,AdebPa00,Paulson Adebo
1570,2021,2021-04-30,NO,DEN,2021,3,98,0,MeinQu00,Quinn Meinerz
1570,2021,2021-04-30,NO,DEN,2021,3,105,0,BrowBa01,Baron Browning
1571,2021,2021-04-30,GB,TEN,2021,3,92,0,RiceMo00,Monty Rice
1571,2021,2021-04-30,GB,TEN,2021,4,135,0,WeavRa00,Rashad Weaver
1571,2021,2021-04-30,TEN,GB,2021,3,85,0,RodgAm00,Amari Rodgers
1572,2021,2021-04-30,LA,SF,2021,3,88,0,SermTr00,Trey Sermon
1572,2021,2021-04-30,SF,LA,2021,4,117,0,BrowBo04,Bobby Brown III
1572,2021,2021-04-30,SF,LA,2021,4,121,0,SmitJo03,Jordan Smith
1573,2021,2021-04-30,CAR,HOU,2021,3,89,0,CollNi00,Nico Collins
1573,2021,2021-04-30,HOU,CAR,2021,4,109,0,FitzDe00,Dez Fitzpatrick
1573,2021,2021-04-30,HOU,CAR,2021,5,158,0,NixoDa00,Daviyon Nixon
1573,2021,2021-04-30,HOU,CAR,2022,4,137,0,,
1574,2021,2021-05-01,CAR,TEN,2021,4,109,0,FitzDe00,Dez Fitzpatrick
1574,2021,2021-05-01,TEN,CAR,2021,4,126,0,HubbCh01,Chuba Hubbard
1574,2021,2021-05-01,TEN,CAR,2021,5,166,0,TaylKe03,Keith Taylor
1574,2021,2021-05-01,TEN,CAR,2021,7,232,0,HoskPh00,Phil Hoskins
1575,2021,2021-05-01,CLE,DET,2021,4,113,0,BarnDe02,Derrick Barnes
1575,2021,2021-05-01,CLE,DET,2021,7,257,0,JeffJe00,Jermar Jefferson
1575,2021,2021-05-01,DET,CLE,2021,5,153,0,FielTo00,Tony Fields II
1575,2021,2021-05-01,DET,CLE,2022,4,107,0,,
1576,2021,2021-05-01,JAX,LA,2021,4,130,0,RochRo00,Robert Rochell
1576,2021,2021-05-01,JAX,LA,2021,5,170,0,WallGa00,Garret Wallow
1576,2021,2021-05-01,JAX,LA,2021,7,249,0,SkowBe00,Ben Skowronek
1576,2021,2021-05-01,LA,JAX,2021,4,121,0,SmitJo03,Jordan Smith
1576,2021,2021-05-01,LA,JAX,2021,6,209,0,CampJa03,Jalen Camp
1577,2021,2021-05-01,SEA,TB,2021,4,129,0,DardJa00,Jaelon Darden
1577,2021,2021-05-01,TB,SEA,2021,4,137,0,BrowTr03,Tre Brown
1577,2021,2021-05-01,TB,SEA,2021,6,217,0,HerbKh00,Khalil Herbert
1578,2021,2021-05-01,ARI,BAL,2021,5,160,0,WadeSh00,Shaun Wade
1578,2021,2021-05-01,ARI,BAL,2022,4,128,0,,
1578,2021,2021-05-01,BAL,ARI,2021,4,136,0,WilsMa04,Marco Wilson
1578,2021,2021-05-01,BAL,ARI,2021,6,210,0,DimuVi00,Victor Dimukeje
1579,2021,2021-05-01,LV,NYJ,2021,5,162,0,GrayNo00,Noah Gray
1579,2021,2021-05-01,LV,NYJ,2021,6,200,0,EchoBr00,Brandin Echols
1579,2021,2021-05-01,NYJ,LV,2021,4,143,0,GillTy00,Tyree Gillespie
1580,2021,2021-05-01,MIA,PIT,2021,5,156,0,LoudIs00,Isaiahh Loudermilk
1580,2021,2021-05-01,PIT,MIA,2022,4,125,0,,
1581,2021,2021-05-01,BUF,HOU,2021,5,174,0,BrowEa00,Earnest Brown IV
1581,2021,2021-05-01,HOU,BUF,2021,6,203,0,StevMa00,Marquez Stevenson
1581,2021,2021-05-01,HOU,BUF,2021,6,212,0,HamlDa00,Damar Hamlin
1582,2021,2021-05-01,KC,NYJ,2021,5,175,0,PinnJa01,Jason Pinnock
1582,2021,2021-05-01,KC,NYJ,2021,6,207,0,MarsJo00,Jonathan Marshall
1582,2021,2021-05-01,NYJ,KC,2021,5,162,0,GrayNo00,Noah Gray
1582,2021,2021-05-01,NYJ,KC,2021,6,226,0,SmitTr05,Trey Smith
1583,2021,2021-05-01,HOU,LA,2021,5,174,0,BrowEa00,Earnest Brown IV
1583,2021,2021-05-01,HOU,LA,2021,6,233,0,FunkJa00,Jake Funk
1583,2021,2021-05-01,LA,HOU,2021,5,170,0,WallGa00,Garret Wallow
1584,2021,2021-05-01,IND,NO,2021,6,206,0,YounLa00,Landon Young
1584,2021,2021-05-01,NO,IND,2021,6,218,0,EhliSa00,Sam Ehlinger
1584,2021,2021-05-01,NO,IND,2021,7,229,0,StraMi03,Mike Strachan
1585,2021,2021-05-01,CHI,SEA,2021,6,208,0,ForsSt00,Stone Forsythe
1585,2021,2021-05-01,SEA,CHI,2021,6,217,0,HerbKh00,Khalil Herbert
1585,2021,2021-05-01,SEA,CHI,2021,7,250,0,TongKh00,Khyiris Tonga
1586,2021,2021-05-01,PHI,WAS,2021,6,225,0,CheeCa00,Camaron Cheeseman
1586,2021,2021-05-01,PHI,WAS,2021,7,240,0,BradWi00,William Bradley-King
1586,2021,2021-05-01,WAS,PHI,2022,5,154,0,,
1561,2021,2021-05-13,KC,MIN,2022,6,191,0,,
1561,2021,2021-05-13,MIN,KC,,,,,HughMi00,Mike Hughes
1561,2021,2021-05-13,MIN,KC,2022,7,233,0,,
1589,2021,2021-05-18,PHI,JAX,,,,,HousJa00,Jameson Houston
1589,2021,2021-05-18,PHI,JAX,2023,6,208,0,,
1589,2021,2021-05-18,JAX,PHI,,,,,ScotJo00,Josiah Scott
1590,2021,2021-06-09,TEN,ATL,2022,2,58,0,,
1590,2021,2021-06-09,TEN,ATL,2023,4,110,1,,
1590,2021,2021-06-09,ATL,TEN,,,,,JoneJu02,Julio Jones
1590,2021,2021-06-09,ATL,TEN,2023,6,186,0,,
1591,2021,2021-07-26,HOU,CHI,2022,5,166,0,,
1591,2021,2021-07-26,CHI,HOU,,,,,MillAn02,Anthony Miller
1591,2021,2021-07-26,CHI,HOU,2022,7,228,0,,
1592,2021,2021-07-29,HOU,GB,,,,,CobbRa00,Randall Cobb
1592,2021,2021-07-29,GB,HOU,2022,6,205,0,,
1593,2021,2021-08-14,PIT,JAX,2022,6,198,0,,
1593,2021,2021-08-14,JAX,PIT,,,,,SchoJo00,Joe Schobert
1594,2021,2021-08-16,NYG,HOU,2023,6,203,0,,
1594,2021,2021-08-16,HOU,NYG,,,,,CrosKe00,Keion Crossen
1595,2021,2021-08-17,NYG,GB,,,,,YiadIs00,Isaac Yiadom
1595,2021,2021-08-17,GB,NYG,,,,,JackJo01,Josh Jackson
1596,2021,2021-08-17,MIA,CAR,2022,7,242,0,,
1596,2021,2021-08-17,CAR,MIA,,,,,LittGr01,Greg Little
1597,2021,2021-08-23,HOU,GB,2022,7,228,0,,
1597,2021,2021-08-23,GB,HOU,,,,,HollKa00,Ka'dar Hollman
1598,2021,2021-08-24,SEA,HOU,2023,7,,1,,
1598,2021,2021-08-24,HOU,SEA,,,,,ReidJo00,John Reid
1599,2021,2021-08-25,NE,LA,,,,,MichSo00,Sony Michel
1599,2021,2021-08-25,LA,NE,2023,4,107,0,,
1599,2021,2021-08-25,LA,NE,2022,6,210,0,,
1600,2021,2021-08-26,LV,CAR,2022,6,199,0,,
1600,2021,2021-08-26,CAR,LV,,,,,PerrDe00,Denzel Perryman
1600,2021,2021-08-26,CAR,LV,2022,7,227,0,,
1601,2021,2021-08-26,NE,BAL,2022,7,224,0,,
1601,2021,2021-08-26,NE,BAL,2023,5,148,0,,
1601,2021,2021-08-26,BAL,NE,,,,,WadeSh00,Shaun Wade
1602,2021,2021-08-27,NYG,CAR,,,,,SantRy00,Ryan Santoso
1602,2021,2021-08-27,CAR,NYG,2022,7,,1,,
1603,2021,2021-08-28,PHI,JAX,2022,6,197,0,,
1603,2021,2021-08-28,JAX,PHI,,,,,MinsGa00,Gardner Minshew
1604,2021,2021-08-28,MIA,BAL,2022,6,196,0,,
1604,2021,2021-08-28,BAL,MIA,,,,,MancGr00,Greg Mancz
1604,2021,2021-08-28,BAL,MIA,2022,7,224,0,,
1605,2021,2021-08-29,NYJ,HOU,2022,6,207,0,,
1605,2021,2021-08-29,HOU,NYJ,,,,,LawsSh00,Shaq Lawson
1606,2021,2021-08-30,CAR,BUF,2022,6,185,0,,
1606,2021,2021-08-30,BUF,CAR,,,,,JohnDa10,Darryl Johnson
1607,2021,2021-08-30,NYG,CIN,,,,,HillB.00,B.J. Hill
1607,2021,2021-08-30,NYG,CIN,2022,7,226,0,,
1607,2021,2021-08-30,CIN,NYG,,,,,PricBi01,Billy Price
1608,2021,2021-08-31,SEA,JAX,2022,6,188,0,,
1608,2021,2021-08-31,JAX,SEA,,,,,JoneSi00,Sidney Jones
1609,2021,2021-08-31,NE,KC,2022,7,243,0,,
1609,2021,2021-08-31,KC,NE,,,,,DuraYa01,Yasir Durant
1610,2021,2021-08-31,PHI,IND,,,,,PryoMa00,Matt Pryor
1610,2021,2021-08-31,PHI,IND,2022,7,240,0,,
1610,2021,2021-08-31,IND,PHI,2022,6,194,0,,
1611,2021,2021-08-31,DET,DEN,2022,5,145,0,,
1611,2021,2021-08-31,DET,DEN,2022,7,234,1,,
1611,2021,2021-08-31,DEN,DET,,,,,BensTr00,Trinity Benson
1611,2021,2021-08-31,DEN,DET,2023,7,,0,,
1612,2021,2021-08-31,NYG,BAL,2022,4,110,0,,
1612,2021,2021-08-31,BAL,NYG,,,,,BredBe00,Ben Bredeson
1612,2021,2021-08-31,BAL,NYG,2022,5,173,0,,
1612,2021,2021-08-31,BAL,NYG,2023,7,240,0,,
1613,2021,2021-08-31,SF,DEN,,,,,GrifJo01,Jonas Griffith
1613,2021,2021-08-31,SF,DEN,2022,7,250,0,,
1613,2021,2021-08-31,DEN,SF,2022,6,187,0,,
1613,2021,2021-08-31,DEN,SF,2023,7,222,0,,
1614,2021,2021-08-31,LA,GB,,,,,BojoCo00,Corey Bojorquez
1614,2021,2021-08-31,LA,GB,2023,7,235,0,,
1614,2021,2021-08-31,GB,LA,2023,6,191,0,,
1615,2021,2021-09-01,NYJ,MIN,,,,,HernCh00,Chris Herndon
1615,2021,2021-09-01,NYJ,MIN,2022,6,184,0,,
1615,2021,2021-09-01,MIN,NYJ,2022,4,117,0,,
1616,2021,2021-09-03,SEA,PIT,,,,,WithAh00,Ahkello Witherspoon
1616,2021,2021-09-03,PIT,SEA,2023,5,151,0,,
1617,2021,2021-09-09,NO,HOU,2022,3,80,0,,
1617,2021,2021-09-09,NO,HOU,2023,6,188,1,,
1617,2021,2021-09-09,HOU,NO,,,,,RobyBr00,Bradley Roby
1618,2021,2021-09-27,JAX,CAR,,,,,HendCJ00,C.J. Henderson
1618,2021,2021-09-27,JAX,CAR,2022,5,144,0,,
1618,2021,2021-09-27,CAR,JAX,,,,,ArnoDa00,Dan Arnold
1618,2021,2021-09-27,CAR,JAX,2022,3,70,0,,
1619,2021,2021-10-05,MIA,CHI,,,,,GranJa00,Jakeem Grant
1619,2021,2021-10-05,CHI,MIA,2023,6,178,0,,
1620,2021,2021-10-06,NE,CAR,,,,,GilmSt00,Stephon Gilmore
1620,2021,2021-10-06,CAR,NE,2023,6,187,0,,
1621,2021,2021-10-15,PHI,ARI,,,,,ErtzZa00,Zach Ertz
1621,2021,2021-10-15,ARI,PHI,,,,,GowaTa00,Tay Gowan
1621,2021,2021-10-15,ARI,PHI,2022,5,166,0,,
1622,2021,2021-10-23,MIN,DEN,,,,,WeatSt00,Stephen Weatherly
1622,2021,2021-10-23,MIN,DEN,2023,7,222,0,,
1622,2021,2021-10-23,DEN,MIN,2022,7,250,0,,
1623,2021,2021-10-25,LA,DEN,,,,,YounKe03,Kenny Young
1623,2021,2021-10-25,LA,DEN,2024,7,239,0,,
1623,2021,2021-10-25,DEN,LA,2024,6,189,0,,
1624,2021,2021-10-26,PHI,NYJ,,,,,FlacJo00,Joe Flacco
1624,2021,2021-10-26,NYJ,PHI,2022,6,206,0,,
1625,2021,2021-10-29,NO,HOU,2024,7,238,0,,
1625,2021,2021-10-29,HOU,NO,,,,,IngrMa01,Mark Ingram
1626,2021,2021-11-02,LA,DEN,2022,2,64,0,,
1626,2021,2021-11-02,LA,DEN,2022,3,96,0,,
1626,2021,2021-11-02,DEN,LA,,,,,MillVo00,Von Miller
1627,2021,2021-11-02,PIT,KC,,,,,IngrMe00,Melvin Ingram
1627,2021,2021-11-02,KC,PIT,2022,6,208,0,,
1628,2021,2021-11-02,SF,HOU,2023,6,207,0,,
1628,2021,2021-11-02,HOU,SF,,,,,OmenCh00,Charles Omenihu
1629,2021,2021-11-02,DEN,PHI,,,,,VincKa00,Kary Vincent
1629,2021,2021-11-02,NYJ,KC,,,,,BrowDa04,Daniel Brown
1629,2021,2021-11-02,PHI,DEN,2022,6,206,0,,
1629,2021,2021-11-02,KC,NYJ,,,,,DuveLa00,Laurent Duvernay-Tardiff
1630,2022,2022-03-08,SEA,DEN,,,,,WilsRu00,Russell Wilson
1630,2022,2022-03-08,SEA,DEN,2022,4,116,1,,
1630,2022,2022-03-08,DEN,SEA,,,,,LockDr00,Drew Lock
1630,2022,2022-03-08,DEN,SEA,,,,,HarrSh00,Shelby Harris
1630,2022,2022-03-08,DEN,SEA,,,,,FantNo00,Noah Fant
1630,2022,2022-03-08,DEN,SEA,2022,1,9,0,CrosCh00,Charles Cross
1630,2022,2022-03-08,DEN,SEA,2022,2,40,1,,
1630,2022,2022-03-08,DEN,SEA,2023,1,5,0,,
1630,2022,2022-03-08,DEN,SEA,2023,2,37,0,,
1630,2022,2022-03-08,DEN,SEA,2022,5,145,1,,
1631,2022,2022-03-09,WAS,IND,2022,2,42,1,,
1631,2022,2022-03-09,WAS,IND,2022,3,73,1,,
1631,2022,2022-03-09,WAS,IND,2023,2,,1,,
1631,2022,2022-03-09,IND,WAS,,,,,WentCa00,Carson Wentz
1631,2022,2022-03-09,IND,WAS,2022,2,47,1,,
1631,2022,2022-03-09,IND,WAS,2022,7,240,1,,
1632,2022,2022-03-10,LAC,CHI,2022,2,48,1,,
1632,2022,2022-03-10,LAC,CHI,2023,6,200,0,,
1632,2022,2022-03-10,CHI,LAC,,,,,MackKh00,Khalil Mack
1633,2022,2022-03-11,DAL,CLE,,,,,CoopAm00,Amari Cooper
1633,2022,2022-03-11,DAL,CLE,2022,6,202,1,,
1633,2022,2022-03-11,CLE,DAL,2022,6,193,1,,
1633,2022,2022-03-11,CLE,DAL,2022,5,155,1,,
1634,2022,2022-03-15,NE,CLE,,,,,WinoCh00,Chase Winovich
1634,2022,2022-03-15,CLE,NE,,,,,WilsMa03,Mack Wilson
1635,2022,2022-03-15,TB,NE,2022,5,170,1,,
1635,2022,2022-03-15,NE,TB,,,,,MasoSh01,Shaq Mason
1636,2022,2022-03-16,LV,IND,,,,,NgakYa00,Yannick Ngakoue
1636,2022,2022-03-16,IND,LV,,,,,Ya-SRo00,Rock Ya-Sin
1637,2022,2022-03-16,NYJ,HOU,,,,,CashBl00,Blake Cashman
1637,2022,2022-03-16,HOU,NYJ,2023,6,207,0,,
1638,2022,2022-03-17,LV,GB,2022,1,22,0,WalkQu00,Quay Walker
1638,2022,2022-03-17,LV,GB,2022,2,53,1,,
1638,2022,2022-03-17,GB,LV,,,,,AdamDa01,Davante Adams
1639,2022,2022-03-18,HOU,CLE,,,,,WatsDe00,Deshaun Watson
1639,2022,2022-03-18,HOU,CLE,2024,6,203,0,,
1639,2022,2022-03-18,CLE,HOU,2022,1,13,0,DaviJo03,Jordan Davis
1639,2022,2022-03-18,CLE,HOU,2023,1,12,0,,
1639,2022,2022-03-18,CLE,HOU,2024,1,23,0,,
1639,2022,2022-03-18,CLE,HOU,2023,3,73,0,,
1639,2022,2022-03-18,CLE,HOU,2024,4,123,0,,
1639,2022,2022-03-18,CLE,HOU,2022,4,107,1,,
1640,2022,2022-03-19,CLE,BUF,,,,,KeenCa00,Case Keenum
1640,2022,2022-03-19,BUF,CLE,2022,7,246,1,,
1641,2022,2022-03-19,TEN,LA,2023,6,189,0,,
1641,2022,2022-03-19,LA,TEN,,,,,WoodRo02,Robert Woods
1642,2022,2022-03-21,IND,ATL,2022,3,82,1,,
1642,2022,2022-03-21,ATL,IND,,,,,RyanMa00,Matt Ryan
1643,2022,2022-03-23,MIA,KC,2022,1,29,0,StraCo01,Cole Strange
1643,2022,2022-03-23,MIA,KC,2022,2,50,1,,
1643,2022,2022-03-23,MIA,KC,2022,4,121,0,,
1643,2022,2022-03-23,MIA,KC,2023,4,122,0,,
1643,2022,2022-03-23,MIA,KC,2023,6,178,0,,
1643,2022,2022-03-23,KC,MIA,,,,,HillTy00,Tyreek Hill
1644,2022,2022-04-02,NE,MIA,2023,3,77,0,,
1644,2022,2022-04-02,MIA,NE,,,,,ParkDe01,DeVante Parker
1644,2022,2022-04-02,MIA,NE,2022,5,158,0,,
1645,2022,2022-04-04,PHI,NO,2022,1,19,0,DotsJa00,Jahan Dotson
1645,2022,2022-04-04,PHI,NO,2022,1,19,0,PennTr00,Trevor Penning
1645,2022,2022-04-04,PHI,NO,2022,6,194,1,,
1645,2022,2022-04-04,NO,PHI,2022,1,18,0,BurkTr00,Treylon Burks
1645,2022,2022-04-04,NO,PHI,2022,3,101,1,,
1645,2022,2022-04-04,NO,PHI,2022,7,237,1,,
1645,2022,2022-04-04,NO,PHI,2023,1,10,0,,
1645,2022,2022-04-04,NO,PHI,2024,2,50,0,,
1646,2022,2022-04-25,NE,HOU,2022,5,170,1,,
1646,2022,2022-04-25,HOU,NE,2022,6,183,1,,
1646,2022,2022-04-25,HOU,NE,2022,7,245,1,,
1647,2022,2022-04-28,WAS,NO,2022,1,11,0,OlavCh00,Chris Olave
1647,2022,2022-04-28,NO,WAS,2022,1,16,0,DotsJa00,Jahan Dotson
1647,2022,2022-04-28,NO,WAS,2022,3,98,1,,
1647,2022,2022-04-28,NO,WAS,2022,4,120,1,,
1648,2022,2022-04-28,MIN,DET,2022,1,12,0,WillJa11,Jameson Williams
1648,2022,2022-04-28,MIN,DET,2022,2,46,1,,
1648,2022,2022-04-28,DET,MIN,2022,1,32,0,CineLe00,Lewis Cine
1648,2022,2022-04-28,DET,MIN,2022,2,34,1,,
1648,2022,2022-04-28,DET,MIN,2022,3,66,1,,
1649,2022,2022-04-28,PHI,HOU,2022,1,15,0,GreeKe03,Kenyon Green
1649,2022,2022-04-28,PHI,HOU,2022,4,124,1,,
1649,2022,2022-04-28,PHI,HOU,2022,5,166,1,,
1649,2022,2022-04-28,PHI,HOU,2022,5,166,1,,
1649,2022,2022-04-28,HOU,PHI,2022,1,13,0,DaviJo03,Jordan Davis
1650,2022,2022-04-28,BAL,ARI,2022,3,100,0,SandMy00,Myjai Sanders
1650,2022,2022-04-28,BAL,ARI,,,,,BrowMa04,Marquise Brown
1650,2022,2022-04-28,ARI,BAL,2022,1,23,0,ElamKa00,Kaiir Elam
1651,2022,2022-04-28,TEN,PHI,,,,,BrowAJ00,A.J. Brown
1651,2022,2022-04-28,PHI,TEN,2022,1,18,0,BurkTr00,Treylon Burks
1651,2022,2022-04-28,PHI,TEN,2022,3,101,1,,
1652,2022,2022-04-28,NE,KC,2022,1,21,0,McDuTr00,Trent McDuffie
1652,2022,2022-04-28,KC,NE,2022,1,29,0,StraCo01,Cole Strange
1652,2022,2022-04-28,KC,NE,2022,3,94,1,,
1652,2022,2022-04-28,KC,NE,2022,4,121,1,,
1653,2022,2022-04-28,BUF,BAL,2022,1,25,0,LindTy00,Tyler Linderbaum
1653,2022,2022-04-28,BUF,BAL,2022,4,130,1,,
1653,2022,2022-04-28,BAL,BUF,2022,1,23,0,ElamKa00,Kaiir Elam
1654,2022,2022-04-28,TEN,NYJ,2022,1,26,0,JohnJe07,Jermaine Johnson
1654,2022,2022-04-28,TEN,NYJ,2022,3,101,1,,
1654,2022,2022-04-28,NYJ,TEN,2022,2,35,1,,
1654,2022,2022-04-28,NYJ,TEN,2022,3,69,1,,
1654,2022,2022-04-28,NYJ,TEN,2022,5,163,1,,
1655,2022,2022-04-28,TB,JAX,2022,1,27,0,LloyDe00,Devin Lloyd
1655,2022,2022-04-28,JAX,TB,2022,2,33,1,,
1655,2022,2022-04-28,JAX,TB,2022,4,106,1,,
1655,2022,2022-04-28,JAX,TB,2022,6,180,1,,
1656,2022,2022-04-29,MIN,GB,2022,2,34,1,,
1656,2022,2022-04-29,GB,MIN,2022,2,59,1,,
1656,2022,2022-04-29,GB,MIN,2022,2,59,1,,
1657,2022,2022-04-29,NYJ,NYG,2022,2,38,1,,
1657,2022,2022-04-29,NYJ,NYG,2022,5,146,1,,
1657,2022,2022-04-29,NYG,NYJ,2022,2,36,1,,
1658,2022,2022-04-29,NYG,ATL,2022,2,38,1,,
1658,2022,2022-04-29,ATL,NYG,2022,2,43,1,,
1658,2022,2022-04-29,ATL,NYG,2022,4,114,1,,
1659,2022,2022-04-29,MIN,IND,2022,2,53,1,,
